unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1583276400.0,2020-03-03 11-PM,ETH/USDT,224.4,225.37,223.46,223.91,14807.64,3325748.17,NULL
1583272800.0,2020-03-03 10-PM,ETH/USDT,223.82,224.88,223.31,224.4,9454.85,2120750.16,NULL
1583269200.0,2020-03-03 09-PM,ETH/USDT,222.38,224.2,222.1,223.82,14299.15,3191318.33,NULL
1583265600.0,2020-03-03 08-PM,ETH/USDT,223.66,223.8,221.56,222.38,13621.42,3032747.18,NULL
1583262000.0,2020-03-03 07-PM,ETH/USDT,223.17,223.95,221.78,223.66,14510.8,3232185.22,NULL
1583258400.0,2020-03-03 06-PM,ETH/USDT,222.78,223.6,221.76,223.17,23511.86,5236330.21,NULL
1583254800.0,2020-03-03 05-PM,ETH/USDT,221.92,223.24,221.36,222.78,20407.48,4539168.99,NULL
1583251200.0,2020-03-03 04-PM,ETH/USDT,224.55,225.45,219.57,221.92,61573.62,13683011.76,NULL
1583247600.0,2020-03-03 03-PM,ETH/USDT,224.9,229.46,222.32,224.55,93487.07,21036278.18,NULL
1583244000.0,2020-03-03 02-PM,ETH/USDT,228.58,228.59,223.71,224.9,47899.43,10809330.35,NULL
1583240400.0,2020-03-03 01-PM,ETH/USDT,228.43,229.19,227.13,228.58,33201.1,7573039.61,NULL
1583236800.0,2020-03-03 12-PM,ETH/USDT,231.12,232.46,227.63,228.43,39904.39,9194997.29,NULL
1583233200.0,2020-03-03 11-AM,ETH/USDT,229.36,231.68,229.27,231.12,29851.31,6880235.92,NULL
1583229600.0,2020-03-03 10-AM,ETH/USDT,228.92,230.71,228.13,229.36,28269.14,6490909.71,NULL
1583226000.0,2020-03-03 09-AM,ETH/USDT,226.84,229.15,226.35,228.92,26414.95,6015520.95,NULL
1583222400.0,2020-03-03 08-AM,ETH/USDT,226.77,228.33,226,226.84,24316.78,5531409.86,NULL
1583218800.0,2020-03-03 07-AM,ETH/USDT,226.99,228.13,226.26,226.77,34029.02,7723932.56,NULL
1583215200.0,2020-03-03 06-AM,ETH/USDT,229.95,230.02,226.5,226.99,25375.13,5790795.41,NULL
1583211600.0,2020-03-03 05-AM,ETH/USDT,229.6,230.27,228.29,229.95,19977.27,4577466.8,NULL
1583208000.0,2020-03-03 04-AM,ETH/USDT,231.55,231.55,229.28,229.6,22769.99,5245258.2,NULL
1583204400.0,2020-03-03 03-AM,ETH/USDT,230.01,232.2,229.01,231.55,18252.05,4210497.57,NULL
1583200800.0,2020-03-03 02-AM,ETH/USDT,228.15,230.28,227.78,230.01,18823.6,4308888.91,NULL
1583197200.0,2020-03-03 01-AM,ETH/USDT,228.05,230.15,227.58,228.15,24345.91,5571006.41,NULL
1583193600.0,2020-03-03 12-AM,ETH/USDT,231.97,232.16,227.61,228.05,41168.22,9427192.65,NULL
1583190000.0,2020-03-02 11-PM,ETH/USDT,230.55,232.1,229.31,231.97,22349.94,5153532.44,NULL
1583186400.0,2020-03-02 10-PM,ETH/USDT,232.78,233,230.52,230.55,14359.49,3330234.26,NULL
1583182800.0,2020-03-02 09-PM,ETH/USDT,231.91,233.69,231.66,232.78,21147.21,4921377.13,NULL
1583179200.0,2020-03-02 08-PM,ETH/USDT,232.08,232.21,230.31,231.91,15399.32,3562305.86,NULL
1583175600.0,2020-03-02 07-PM,ETH/USDT,231.48,232.2,229.96,232.08,22719.18,5244144.36,NULL
1583172000.0,2020-03-02 06-PM,ETH/USDT,231.5,233.3,230.69,231.48,30937.39,7175171.56,NULL
1583168400.0,2020-03-02 05-PM,ETH/USDT,231.79,234.4,231.11,231.5,64252.73,14945807.97,NULL
1583164800.0,2020-03-02 04-PM,ETH/USDT,228.36,232.62,227.64,231.79,49383.39,11392844.75,NULL
1583161200.0,2020-03-02 03-PM,ETH/USDT,227.73,229.65,226.41,228.36,36805.04,8393814.89,NULL
1583157600.0,2020-03-02 02-PM,ETH/USDT,227.26,229.8,226.18,227.73,45697.19,10434282.64,NULL
1583154000.0,2020-03-02 01-PM,ETH/USDT,224.06,228.34,223.99,227.26,65135.15,14772394.23,NULL
1583150400.0,2020-03-02 12-PM,ETH/USDT,224.7,225.37,222.5,224.06,28973.8,6479681.96,NULL
1583146800.0,2020-03-02 11-AM,ETH/USDT,223.79,225.41,223.53,224.7,23636.99,5307629.91,NULL
1583143200.0,2020-03-02 10-AM,ETH/USDT,222.65,225.76,222.64,223.79,44336.65,9946533.57,NULL
1583139600.0,2020-03-02 09-AM,ETH/USDT,221.81,223.07,220.9,222.65,26449.99,5877006.46,NULL
1583136000.0,2020-03-02 08-AM,ETH/USDT,220.01,222,219.62,221.81,20554.01,4541657.46,NULL
1583132400.0,2020-03-02 07-AM,ETH/USDT,220.77,221.7,219.71,220.01,18273.88,4027996.48,NULL
1583128800.0,2020-03-02 06-AM,ETH/USDT,221.42,222.9,220.28,220.77,34640.67,7679859.51,NULL
1583125200.0,2020-03-02 05-AM,ETH/USDT,221.1,221.75,220.14,221.42,35075.4,7742736.48,NULL
1583121600.0,2020-03-02 04-AM,ETH/USDT,218.8,221.38,218.67,221.1,22767.46,5015528.18,NULL
1583118000.0,2020-03-02 03-AM,ETH/USDT,221.19,221.97,218.68,218.8,27277.31,6004060.03,NULL
1583114400.0,2020-03-02 02-AM,ETH/USDT,219.12,222.23,218.41,221.19,31967.29,7038541.79,NULL
1583110800.0,2020-03-02 01-AM,ETH/USDT,218.92,219.37,216.48,219.12,22143.3,4830998.45,NULL
1583107200.0,2020-03-02 12-AM,ETH/USDT,217.81,219.95,216.07,218.92,33723.91,7351934.24,NULL
1583103600.0,2020-03-01 11-PM,ETH/USDT,218.97,221.32,217.61,217.81,41208.8,9040286.1,NULL
1583100000.0,2020-03-01 10-PM,ETH/USDT,215.22,219.59,215.04,218.97,21957.55,4773419.79,NULL
1583096400.0,2020-03-01 09-PM,ETH/USDT,214.52,215.26,213.58,215.22,16593.09,3555462.07,NULL
1583092800.0,2020-03-01 08-PM,ETH/USDT,216.34,217.04,214.5,214.52,14853.25,3200692.97,NULL
1583089200.0,2020-03-01 07-PM,ETH/USDT,212.95,217.62,212.36,216.34,33613.61,7216133.93,NULL
1583085600.0,2020-03-01 06-PM,ETH/USDT,215.99,216.02,212.88,212.95,25426.59,5452469.1,NULL
1583082000.0,2020-03-01 05-PM,ETH/USDT,217.56,217.58,214.5,215.99,34873.86,7522820.63,NULL
1583078400.0,2020-03-01 04-PM,ETH/USDT,220.38,221.45,214.66,217.56,68829.37,14935540.41,NULL
1583074800.0,2020-03-01 03-PM,ETH/USDT,220.42,221.9,219.65,220.38,18382.77,4059604.73,NULL
1583071200.0,2020-03-01 02-PM,ETH/USDT,222.3,223.21,220.06,220.42,16689.05,3697235.57,NULL
1583067600.0,2020-03-01 01-PM,ETH/USDT,221.64,223.4,219.61,222.3,36180.85,8009812.14,NULL
1583064000.0,2020-03-01 12-PM,ETH/USDT,224.3,227.89,221.23,221.64,54353.22,12212799.84,NULL
1583060400.0,2020-03-01 11-AM,ETH/USDT,221.18,224.7,220.46,224.3,22636.71,5048340.03,NULL
1583056800.0,2020-03-01 10-AM,ETH/USDT,219.18,221.78,219.18,221.18,12327.63,2715829.46,NULL
1583053200.0,2020-03-01 09-AM,ETH/USDT,219.71,221.49,218.9,219.18,13007.55,2865586.21,NULL
1583049600.0,2020-03-01 08-AM,ETH/USDT,220.01,222.9,219.24,219.71,30425.03,6724148.19,NULL
1583046000.0,2020-03-01 07-AM,ETH/USDT,220.34,221.09,218.7,220.01,17061.79,3749023.62,NULL
1583042400.0,2020-03-01 06-AM,ETH/USDT,222.5,222.7,219.84,220.34,18570.99,4105641.68,NULL
1583038800.0,2020-03-01 05-AM,ETH/USDT,222.45,222.78,220,222.5,23601.29,5221034.98,NULL
1583035200.0,2020-03-01 04-AM,ETH/USDT,223.6,224.87,221.69,222.45,18322.52,4083917.89,NULL
1583031600.0,2020-03-01 03-AM,ETH/USDT,223.37,225.5,223.01,223.6,17724.53,3976415.88,NULL
1583028000.0,2020-03-01 02-AM,ETH/USDT,223.6,225.69,222.76,223.37,31700.9,7100308.42,NULL
1583024400.0,2020-03-01 01-AM,ETH/USDT,218.36,223.86,216.1,223.6,47025.3,10322039.18,NULL
1583020800.0,2020-03-01 12-AM,ETH/USDT,217.21,221.27,216.94,218.36,32929.7,7220686.13,NULL
1583017200.0,2020-02-29 11-PM,ETH/USDT,223.36,223.75,217,217.21,32464.07,7134177.34,NULL
1583013600.0,2020-02-29 10-PM,ETH/USDT,223.55,223.61,222.16,223.36,7910.57,1761917.23,NULL
1583010000.0,2020-02-29 09-PM,ETH/USDT,224.59,225.1,222.72,223.55,10532.31,2354897.11,NULL
1583006400.0,2020-02-29 08-PM,ETH/USDT,225.17,225.18,223.18,224.59,12130.35,2717738.2,NULL
1583002800.0,2020-02-29 07-PM,ETH/USDT,224.83,225.86,223.67,225.17,8805.94,1978683.08,NULL
1582999200.0,2020-02-29 06-PM,ETH/USDT,225.29,225.94,224.21,224.83,11653.62,2624362.42,NULL
1582995600.0,2020-02-29 05-PM,ETH/USDT,222.43,225.3,222.07,225.29,13189.67,2954377.77,NULL
1582992000.0,2020-02-29 04-PM,ETH/USDT,223.93,225.55,222.14,222.43,21801.11,4876779.54,NULL
1582988400.0,2020-02-29 03-PM,ETH/USDT,223.06,225.55,221.4,223.93,26419.85,5914264.88,NULL
1582984800.0,2020-02-29 02-PM,ETH/USDT,224.23,224.25,221,223.06,33529.95,7450207.22,NULL
1582981200.0,2020-02-29 01-PM,ETH/USDT,225.14,225.14,222.64,224.23,18690.09,4184977.77,NULL
1582977600.0,2020-02-29 12-PM,ETH/USDT,226.14,226.34,223.94,225.14,16532.82,3720257.22,NULL
1582974000.0,2020-02-29 11-AM,ETH/USDT,222.71,226.53,222,226.14,37165.34,8337471.17,NULL
1582970400.0,2020-02-29 10-AM,ETH/USDT,225.49,228,222.27,222.71,30662.45,6911208.19,NULL
1582966800.0,2020-02-29 09-AM,ETH/USDT,228.57,228.57,225,225.49,26207.98,5926005.26,NULL
1582963200.0,2020-02-29 08-AM,ETH/USDT,229.18,230,227.85,228.57,14688.22,3360428.55,NULL
1582959600.0,2020-02-29 07-AM,ETH/USDT,228.22,229.6,227.35,229.18,31033.03,7093584.18,NULL
1582956000.0,2020-02-29 06-AM,ETH/USDT,231.97,232.77,228.08,228.22,29986.58,6894105.49,NULL
1582952400.0,2020-02-29 05-AM,ETH/USDT,231.67,233,230.78,231.97,17925.77,4153296.66,NULL
1582948800.0,2020-02-29 04-AM,ETH/USDT,230.01,232.65,229.93,231.67,19114.06,4420780.41,NULL
1582945200.0,2020-02-29 03-AM,ETH/USDT,228.94,230.6,227.88,230.01,18536.13,4252103.38,NULL
1582941600.0,2020-02-29 02-AM,ETH/USDT,227.03,229.9,226.66,228.94,19422.5,4437603.05,NULL
1582938000.0,2020-02-29 01-AM,ETH/USDT,229.41,230.72,226.98,227.03,24223.19,5538600.93,NULL
1582934400.0,2020-02-29 12-AM,ETH/USDT,226.76,231.93,226.75,229.41,32469.29,7463478.15,NULL
1582930800.0,2020-02-28 11-PM,ETH/USDT,229.66,230.66,226.23,226.76,23681.26,5415741.33,NULL
1582927200.0,2020-02-28 10-PM,ETH/USDT,225.78,229.87,225.44,229.66,18077.16,4117752.25,NULL
1582923600.0,2020-02-28 09-PM,ETH/USDT,223.44,226.66,223.22,225.78,12908.42,2909785.7,NULL
1582920000.0,2020-02-28 08-PM,ETH/USDT,222.56,226.24,222.12,223.44,24532.74,5508981.96,NULL
1582916400.0,2020-02-28 07-PM,ETH/USDT,221.59,223.25,220.35,222.56,18700.01,4147715.66,NULL
1582912800.0,2020-02-28 06-PM,ETH/USDT,222.86,225.88,221.2,221.59,42602.68,9514195.7,NULL
1582909200.0,2020-02-28 05-PM,ETH/USDT,223.88,224.3,220,222.86,63493.62,14103458.23,NULL
1582905600.0,2020-02-28 04-PM,ETH/USDT,227.28,228.55,223.51,223.88,56442.05,12780529.39,NULL
1582902000.0,2020-02-28 03-PM,ETH/USDT,224.41,227.76,222,227.28,40152.97,9024740.88,NULL
1582898400.0,2020-02-28 02-PM,ETH/USDT,223.58,224.9,220.14,224.41,49198.58,10959789.88,NULL
1582894800.0,2020-02-28 01-PM,ETH/USDT,217.85,225.16,216.4,223.58,81107.98,18043613.64,NULL
1582891200.0,2020-02-28 12-PM,ETH/USDT,220.57,221.08,214.01,217.85,99737.12,21603700.19,NULL
1582887600.0,2020-02-28 11-AM,ETH/USDT,221.34,223,219.19,220.57,30806.02,6813421.91,NULL
1582884000.0,2020-02-28 10-AM,ETH/USDT,219.46,222.57,217.03,221.34,77898.82,17118340.62,NULL
1582880400.0,2020-02-28 09-AM,ETH/USDT,223.6,223.96,217.7,219.46,77746.55,17165493.77,NULL
1582876800.0,2020-02-28 08-AM,ETH/USDT,223.97,226.85,223.53,223.6,28449.89,6415273.23,NULL
1582873200.0,2020-02-28 07-AM,ETH/USDT,225.98,226.45,222.6,223.97,38003.09,8520871.71,NULL
1582869600.0,2020-02-28 06-AM,ETH/USDT,227.26,227.77,225.34,225.98,34620.2,7842034.39,NULL
1582866000.0,2020-02-28 05-AM,ETH/USDT,228.93,229.2,226.2,227.26,29549.64,6725901.62,NULL
1582862400.0,2020-02-28 04-AM,ETH/USDT,229.77,230.84,228.25,228.93,21266.15,4882751.77,NULL
1582858800.0,2020-02-28 03-AM,ETH/USDT,232,233.32,228.74,229.77,26299.47,6079422.42,NULL
1582855200.0,2020-02-28 02-AM,ETH/USDT,233.01,234.67,230.63,232,28590.76,6652897.64,NULL
1582851600.0,2020-02-28 01-AM,ETH/USDT,230.35,233.76,228.03,233.01,27770.33,6408279.5,NULL
1582848000.0,2020-02-28 12-AM,ETH/USDT,227.79,231.89,226.73,230.35,34511.18,7924750.78,NULL
1582844400.0,2020-02-27 11-PM,ETH/USDT,228.88,229.9,224.2,227.79,36865.92,8376805.62,NULL
1582840800.0,2020-02-27 10-PM,ETH/USDT,226.52,229.31,222.38,228.88,44797.49,10103468.85,NULL
1582837200.0,2020-02-27 09-PM,ETH/USDT,232.66,233.56,225.37,226.52,54716.79,12517932.28,NULL
1582833600.0,2020-02-27 08-PM,ETH/USDT,234.89,234.95,232,232.66,25723.82,6001116.34,NULL
1582830000.0,2020-02-27 07-PM,ETH/USDT,233.76,235.48,231.39,234.89,35632.36,8316076.06,NULL
1582826400.0,2020-02-27 06-PM,ETH/USDT,235.79,236.72,233.02,233.76,24466.44,5746734.42,NULL
1582822800.0,2020-02-27 05-PM,ETH/USDT,236.5,238.3,234.07,235.79,46204.19,10924308.61,NULL
1582819200.0,2020-02-27 04-PM,ETH/USDT,231.01,237.68,231.01,236.5,80267.19,18903646.08,NULL
1582815600.0,2020-02-27 03-PM,ETH/USDT,229.9,232.84,229.59,231.01,36833.18,8513812.17,NULL
1582812000.0,2020-02-27 02-PM,ETH/USDT,228.92,231.79,227.97,229.9,41275.51,9494662.38,NULL
1582808400.0,2020-02-27 01-PM,ETH/USDT,226.95,229.9,225.88,228.92,31825.23,7259549.67,NULL
1582804800.0,2020-02-27 12-PM,ETH/USDT,226.69,233.35,225.27,226.95,83977.15,19282139.61,NULL
1582801200.0,2020-02-27 11-AM,ETH/USDT,227.99,229.56,224.78,226.69,30275.57,6880079.86,NULL
1582797600.0,2020-02-27 10-AM,ETH/USDT,223.81,231,223.3,227.99,49979.3,11288634.83,NULL
1582794000.0,2020-02-27 09-AM,ETH/USDT,228.02,230.74,223.5,223.81,47951.04,10917192.36,NULL
1582790400.0,2020-02-27 08-AM,ETH/USDT,225.43,231.4,224.51,228.02,54303.64,12414249.31,NULL
1582786800.0,2020-02-27 07-AM,ETH/USDT,223.82,226.37,222.85,225.43,36076.11,8111554.99,NULL
1582783200.0,2020-02-27 06-AM,ETH/USDT,221.33,225.21,220.51,223.82,46841.69,10474093.51,NULL
1582779600.0,2020-02-27 05-AM,ETH/USDT,218.12,222.21,217.95,221.33,44886.04,9872269.74,NULL
1582776000.0,2020-02-27 04-AM,ETH/USDT,218.85,219.56,216.7,218.12,34339.18,7479684.51,NULL
1582772400.0,2020-02-27 03-AM,ETH/USDT,217.1,219.86,214.54,218.85,40183.4,8731446.47,NULL
1582768800.0,2020-02-27 02-AM,ETH/USDT,218.31,220,214.47,217.1,45376.22,9865079.89,NULL
1582765200.0,2020-02-27 01-AM,ETH/USDT,216.48,220.21,210,218.31,121074.58,25957445.91,NULL
1582761600.0,2020-02-27 12-AM,ETH/USDT,223.93,224.1,215,216.48,90103.82,19670841.47,NULL
1582758000.0,2020-02-26 11-PM,ETH/USDT,225.43,228.51,223.59,223.93,24576.51,5560780.81,NULL
1582754400.0,2020-02-26 10-PM,ETH/USDT,223.76,228.54,221.69,225.43,32089.71,7223799.97,NULL
1582750800.0,2020-02-26 09-PM,ETH/USDT,228.25,229.86,223.72,223.76,28410.5,6433349.05,NULL
1582747200.0,2020-02-26 08-PM,ETH/USDT,229.73,231.6,226.8,228.25,35425.01,8120649.68,NULL
1582743600.0,2020-02-26 07-PM,ETH/USDT,232.01,232.18,226.5,229.73,45380.33,10404267.22,NULL
1582740000.0,2020-02-26 06-PM,ETH/USDT,222.52,232.67,222,232.01,69522.85,15821291.84,NULL
1582736400.0,2020-02-26 05-PM,ETH/USDT,222.13,224.16,219.62,222.52,75512.56,16759197.34,NULL
1582732800.0,2020-02-26 04-PM,ETH/USDT,226.35,228.62,215.66,222.13,186070.8,41260837.09,NULL
1582729200.0,2020-02-26 03-PM,ETH/USDT,231.58,232.16,225.98,226.35,79660.06,18208786.08,NULL
1582725600.0,2020-02-26 02-PM,ETH/USDT,234.49,235.82,229.65,231.58,99025.27,22987890.9,NULL
1582722000.0,2020-02-26 01-PM,ETH/USDT,240.91,241.1,232.14,234.49,54237.49,12813728.92,NULL
1582718400.0,2020-02-26 12-PM,ETH/USDT,235.64,241.85,231.8,240.91,88566.23,21110610.54,NULL
1582714800.0,2020-02-26 11-AM,ETH/USDT,237.8,237.93,235,235.64,20724.29,4893550.27,NULL
1582711200.0,2020-02-26 10-AM,ETH/USDT,235.53,238.51,234.74,237.8,38929.09,9213552.22,NULL
1582707600.0,2020-02-26 09-AM,ETH/USDT,238.71,238.84,235.21,235.53,42238.34,10000943.84,NULL
1582704000.0,2020-02-26 08-AM,ETH/USDT,237.93,240.32,235.2,238.71,49225.79,11696976.68,NULL
1582700400.0,2020-02-26 07-AM,ETH/USDT,241.83,242,237.36,237.93,30878.54,7392635.76,NULL
1582696800.0,2020-02-26 06-AM,ETH/USDT,240.9,242.32,240.09,241.83,27904.55,6734981.83,NULL
1582693200.0,2020-02-26 05-AM,ETH/USDT,240.58,241,238.76,240.9,24494.58,5877825.72,NULL
1582689600.0,2020-02-26 04-AM,ETH/USDT,239.01,241.15,237.43,240.58,27914.26,6671663.65,NULL
1582686000.0,2020-02-26 03-AM,ETH/USDT,240.14,240.24,237.66,239.01,27733.66,6626479.98,NULL
1582682400.0,2020-02-26 02-AM,ETH/USDT,240,241.49,236.26,240.14,74581.38,17853233.32,NULL
1582678800.0,2020-02-26 01-AM,ETH/USDT,246.86,247.79,240,240,70869.08,17182972.07,NULL
1582675200.0,2020-02-26 12-AM,ETH/USDT,246.67,250.32,244.96,246.86,33652.15,8335706.1,NULL
1582671600.0,2020-02-25 11-PM,ETH/USDT,251.96,251.99,246.12,246.67,22286.19,5546517.64,NULL
1582668000.0,2020-02-25 10-PM,ETH/USDT,250.59,253.2,249.7,251.96,15159.22,3817282.19,NULL
1582664400.0,2020-02-25 09-PM,ETH/USDT,248.72,251.95,244.44,250.59,40337.26,10026465.61,NULL
1582660800.0,2020-02-25 08-PM,ETH/USDT,250.4,250.66,246.43,248.72,23539.44,5844271.67,NULL
1582657200.0,2020-02-25 07-PM,ETH/USDT,251.85,252.14,249.06,250.4,20263.86,5074965.72,NULL
1582653600.0,2020-02-25 06-PM,ETH/USDT,249.13,252.96,248.83,251.85,17389.8,4368043.55,NULL
1582650000.0,2020-02-25 05-PM,ETH/USDT,247.08,251.51,246.15,249.13,39553.1,9848649.48,NULL
1582646400.0,2020-02-25 04-PM,ETH/USDT,252.19,255.12,245.93,247.08,94085.81,23544841.69,NULL
1582642800.0,2020-02-25 03-PM,ETH/USDT,253.72,254.67,250.13,252.19,63157.47,15930773.38,NULL
1582639200.0,2020-02-25 02-PM,ETH/USDT,259.1,259.1,252.25,253.72,69529.44,17771157.42,NULL
1582635600.0,2020-02-25 01-PM,ETH/USDT,261.15,262,258.68,259.1,24083.42,6263426.14,NULL
1582632000.0,2020-02-25 12-PM,ETH/USDT,262.51,264.73,260.32,261.15,30416.12,7983228.27,NULL
1582628400.0,2020-02-25 11-AM,ETH/USDT,258.72,263.32,255.97,262.51,38099.17,9877386.52,NULL
1582624800.0,2020-02-25 10-AM,ETH/USDT,259.11,260.42,258.36,258.72,14883.52,3857780.04,NULL
1582621200.0,2020-02-25 09-AM,ETH/USDT,258.39,261.09,258.13,259.11,15300.8,3977820.67,NULL
1582617600.0,2020-02-25 08-AM,ETH/USDT,257.69,260.32,256.78,258.39,27125.95,7026608.36,NULL
1582614000.0,2020-02-25 07-AM,ETH/USDT,258.2,258.55,255.5,257.69,27263.54,7005936.37,NULL
1582610400.0,2020-02-25 06-AM,ETH/USDT,259.7,260.46,254.85,258.2,54636.82,14038927.15,NULL
1582606800.0,2020-02-25 05-AM,ETH/USDT,261.2,262.04,258.29,259.7,23126.54,6009818.16,NULL
1582603200.0,2020-02-25 04-AM,ETH/USDT,261.7,262.66,260.88,261.2,11196.23,2929701.41,NULL
1582599600.0,2020-02-25 03-AM,ETH/USDT,263.26,264.32,261.63,261.7,10351.86,2719911.52,NULL
1582596000.0,2020-02-25 02-AM,ETH/USDT,262.02,264,260.75,263.26,11966.52,3140831.98,NULL
1582592400.0,2020-02-25 01-AM,ETH/USDT,263.7,265.3,261.6,262.02,11041.16,2908984.99,NULL
1582588800.0,2020-02-25 12-AM,ETH/USDT,265.52,266.22,262.11,263.7,12856.42,3398705.41,NULL
1582585200.0,2020-02-24 11-PM,ETH/USDT,263.72,266.52,262.17,265.52,17607.48,4651666.23,NULL
1582581600.0,2020-02-24 10-PM,ETH/USDT,262.13,264.86,261.66,263.72,9708.78,2559296.65,NULL
1582578000.0,2020-02-24 09-PM,ETH/USDT,261.76,262.75,258.78,262.13,22224.07,5797058.51,NULL
1582574400.0,2020-02-24 08-PM,ETH/USDT,263.36,265.23,261.23,261.76,18637.25,4903633.77,NULL
1582570800.0,2020-02-24 07-PM,ETH/USDT,262.41,265.65,261.4,263.36,28991.39,7650566.41,NULL
1582567200.0,2020-02-24 06-PM,ETH/USDT,264.4,264.4,257.09,262.41,85143.74,22178858.74,NULL
1582563600.0,2020-02-24 05-PM,ETH/USDT,267.47,268,263.01,264.4,47659.54,12655405.59,NULL
1582560000.0,2020-02-24 04-PM,ETH/USDT,267.58,270.58,266.5,267.47,28975.69,7780306.15,NULL
1582556400.0,2020-02-24 03-PM,ETH/USDT,268.51,269.82,266.09,267.58,29182.39,7820770.27,NULL
1582552800.0,2020-02-24 02-PM,ETH/USDT,268.91,272.1,268,268.51,24225.81,6538648.74,NULL
1582549200.0,2020-02-24 01-PM,ETH/USDT,270.78,271.53,268.82,268.91,23362.22,6308285.07,NULL
1582545600.0,2020-02-24 12-PM,ETH/USDT,271.99,272.74,270.45,270.78,28861.16,7840535.98,NULL
1582542000.0,2020-02-24 11-AM,ETH/USDT,267.3,272.28,266.66,271.99,27118.16,7306089.12,NULL
1582538400.0,2020-02-24 10-AM,ETH/USDT,266.3,267.7,265.35,267.3,12242.34,3266202.34,NULL
1582534800.0,2020-02-24 09-AM,ETH/USDT,267.82,267.87,265.45,266.3,19126.61,5101352.94,NULL
1582531200.0,2020-02-24 08-AM,ETH/USDT,267.6,268.27,266.92,267.82,14410.98,3855167.1,NULL
1582527600.0,2020-02-24 07-AM,ETH/USDT,266.69,267.69,263.67,267.6,29990.06,7980452.29,NULL
1582524000.0,2020-02-24 06-AM,ETH/USDT,268.62,268.7,266.26,266.69,13560.39,3627882.55,NULL
1582520400.0,2020-02-24 05-AM,ETH/USDT,267.62,268.74,267.07,268.62,13075.78,3501436.06,NULL
1582516800.0,2020-02-24 04-AM,ETH/USDT,268.03,268.06,265.85,267.62,22035.51,5878680.91,NULL
1582513200.0,2020-02-24 03-AM,ETH/USDT,268.19,269.17,266.92,268.03,30129.25,8075802.72,NULL
1582509600.0,2020-02-24 02-AM,ETH/USDT,272.31,273.93,265.23,268.19,49247.44,13271080.99,NULL
1582506000.0,2020-02-24 01-AM,ETH/USDT,275.8,275.95,272.3,272.31,19895.41,5448988.09,NULL
1582502400.0,2020-02-24 12-AM,ETH/USDT,274.48,277.2,272.94,275.8,35538.71,9789713.24,NULL
1582498800.0,2020-02-23 11-PM,ETH/USDT,272.4,275.68,272.01,274.48,29022.7,7948822.12,NULL
1582495200.0,2020-02-23 10-PM,ETH/USDT,271.13,272.82,269.87,272.4,7673.66,2082695.14,NULL
1582491600.0,2020-02-23 09-PM,ETH/USDT,270.24,271.39,270.08,271.13,5445.46,1474594.64,NULL
1582488000.0,2020-02-23 08-PM,ETH/USDT,270.64,270.85,269.35,270.24,7780.69,2101941.2,NULL
1582484400.0,2020-02-23 07-PM,ETH/USDT,270.88,271.48,270.21,270.64,7742.9,2097510.46,NULL
1582480800.0,2020-02-23 06-PM,ETH/USDT,270.62,271.52,269.88,270.88,6369.53,1724187.53,NULL
1582477200.0,2020-02-23 05-PM,ETH/USDT,270.02,271.82,269.51,270.62,8988.17,2434409.17,NULL
1582473600.0,2020-02-23 04-PM,ETH/USDT,270,271.33,268.7,270.02,12867.41,3472356.02,NULL
1582470000.0,2020-02-23 03-PM,ETH/USDT,272.08,272.57,269.18,270,18973.16,5130805.18,NULL
1582466400.0,2020-02-23 02-PM,ETH/USDT,270.94,272.77,270.44,272.08,20715.82,5632242.84,NULL
1582462800.0,2020-02-23 01-PM,ETH/USDT,269.92,272,269.42,270.94,16203.22,4391597.03,NULL
1582459200.0,2020-02-23 12-PM,ETH/USDT,268.12,270.37,268.01,269.92,19814.41,5337874.46,NULL
1582455600.0,2020-02-23 11-AM,ETH/USDT,270.41,271.42,266.99,268.12,26397.59,7118901.69,NULL
1582452000.0,2020-02-23 10-AM,ETH/USDT,272.16,275,270,270.41,35253.38,9603110.93,NULL
1582448400.0,2020-02-23 09-AM,ETH/USDT,270.87,273.42,270.54,272.16,29670.26,8077670.86,NULL
1582444800.0,2020-02-23 08-AM,ETH/USDT,270.36,271,269.41,270.87,19272.68,5205412.01,NULL
1582441200.0,2020-02-23 07-AM,ETH/USDT,271.21,271.74,269.67,270.36,16566.76,4482442.18,NULL
1582437600.0,2020-02-23 06-AM,ETH/USDT,268.76,271.89,268.62,271.21,28361.19,7678004.46,NULL
1582434000.0,2020-02-23 05-AM,ETH/USDT,266.1,269.55,265.93,268.76,20230.27,5418552.54,NULL
1582430400.0,2020-02-23 04-AM,ETH/USDT,265.61,268.41,265.57,266.1,39830.04,10640469.93,NULL
1582426800.0,2020-02-23 03-AM,ETH/USDT,263.14,265.71,262.69,265.61,20292.17,5363560.95,NULL
1582423200.0,2020-02-23 02-AM,ETH/USDT,261.95,263.18,261.54,263.14,6239.87,1638086.79,NULL
1582419600.0,2020-02-23 01-AM,ETH/USDT,263.47,263.62,261.02,261.95,7698.42,2019826.87,NULL
1582416000.0,2020-02-23 12-AM,ETH/USDT,261.57,263.5,261.53,263.47,7116.59,1868349.66,NULL
1582412400.0,2020-02-22 11-PM,ETH/USDT,261.94,262.32,260.67,261.57,8833.68,2308264.31,NULL
1582408800.0,2020-02-22 10-PM,ETH/USDT,262.82,262.93,261.26,261.94,5850.68,1532051.49,NULL
